culture,typeOfEntity,authorizedFormOfName,parallelFormsOfName,standardizedFormsOfName,otherFormsOfName,corporateBodyIdentifiers,datesOfExistence,history,places,legalStatus,functions,mandates,internalStructures,generalContext,descriptionIdentifier,institutionIdentifier,rules,status,levelOfDetail,revisionHistory,sources,maintenanceNotes,actorOccupations,actorOccupationNotes,subjectAccessPoints,placeAccessPoints,digitalObjectURI,digitalObjectChecksum
pt_BR,Pessoa,"Francisco Dias",,,"Francisco Dias Alves",,"☆ 20-01-1936",,"Baturité (CE) - local de nascimento
São Paulo - local de eleição para deputado federal",,"Profissão: Professor

Atuação política:
- Deputado Federal, 1983-1987, SP, PMDB. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1988, SP, PMDB. Dt. Posse: 17-08-1988.",,,,BR-DFCD-1983-P4924,,,,,"Registro atualizado em 11-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139208/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Baturité (CE)|São Paulo",http://arquivohistorico02.camara.leg.br/uploads/r/null/3/f/7/3f745ef9a7e436712f8f157b86b267a83c672a209658eee65e0eff65b41dfd31/Francisco_Dias.jpg,3f745ef9a7e436712f8f157b86b267a83c672a209658eee65e0eff65b41dfd31
pt_BR,Pessoa,"Francisco Diógenes",,,"Francisco Diógenes de Araújo",,"☆ 20-01-1940 † 20-03-2006",,"Iguatu (CE) - local de nascimento.
Acre - eleito Deputado Federal.",,"Profissões: Economista e Empresário.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, AC, PDS. Dt. Posse: 01-02-1987;
 - Deputado Federal, 1991-1995, AC, PDS. Dt. Posse: 01-02-1991;
 - Deputado Federal, 1995, AC, PMDB. Dt. Posse: 01-02-1995.",,,,BR-DFCD-1987-P5204,,,,,"Registro atualizado em 26-10-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=101392&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Iguatu (CE)|Acre",http://arquivohistorico02.camara.leg.br/uploads/r/null/2/7/d/27dfdd0fd25c2777c9e5b2a65e95a4ddbf6399cc3214d09297f9c04a9c25b4b9/Francisco_Di__genes.jpg,27dfdd0fd25c2777c9e5b2a65e95a4ddbf6399cc3214d09297f9c04a9c25b4b9
pt_BR,Pessoa,"Francisco Dornelles",,," Francisco Oswaldo Neves Dornelles",,"☆ 07-01-1935",,"Belo Horizonte (MG) - local de nascimento.
Rio de Janeiro - eleito Deputado Federal.",,"Profissões: Professor Universitário e Servidor Público.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, RJ, PFL. Dt. Posse: 01-02-1987;
 - Deputado Federal (Congresso Revisor), 1991-1995, RJ, PFL. Dt. Posse: 01-02-1991;
 - Deputado Federal, 1995-1999, RJ, PPR. Dt. Posse: 01-02-1995;
 - Deputado Federal, 1999-2003, RJ, PPB. Dt. Posse: 01-02-1999;
 - Deputado Federal, 2003-2007, RJ, PPB. Dt. Posse: 01-02-2003.",,,,BR-DFCD-1987-P5205,,,,,"Registro atualizado em 26-10-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=98823&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Belo Horizonte (MG)|Rio de Janeiro",http://arquivohistorico02.camara.leg.br/uploads/r/null/b/7/f/b7feb9f91c33638fbce751cb3cd02b8f6a9137e3e1b44efa09dfb0e5e77d92d4/Francisco_Dornelles.jpg,b7feb9f91c33638fbce751cb3cd02b8f6a9137e3e1b44efa09dfb0e5e77d92d4
pt_BR,Pessoa,"Francisco Kuster",,,"Francisco de Assis Kuster",,"☆ 31-10-1943",,"São Joaquim (SC) - local de nascimento.
Santa Catarina - eleito Deputado Federal.",,"Profissão: Servidor Público.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, SC, PMDB. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1987-P5207,,,,,"Registro atualizado em 26-10-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=106696&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"São Joaquim (SC)|Santa Catarina",http://arquivohistorico02.camara.leg.br/uploads/r/null/1/0/2/1020e5f2122b0ba0a0b14be60912a03e8dbe3aedb2431e11aa253f1ebcdbf897/Francisco_Kuster.jpg,1020e5f2122b0ba0a0b14be60912a03e8dbe3aedb2431e11aa253f1ebcdbf897
pt_BR,Pessoa,"Francisco Pinto",,,"Francisco José Pinto Dos Santos",,"☆ 16-04-1930 † 19-02-2008",,"Feira de Santana (BA) - local de nascimento
Bahia - local de eleição para deputado federal",,"Profissões: Advogado e jornalista

Atuação política:
- Deputado Federal, 1971-1975, BA, MDB. Dt. Posse: 01-02-1971;
- Deputado Federal, 1979-1983, BA, MDB. Dt. Posse: 01-02-1979;
- Deputado Federal, 1983-1987, BA, PMDB. Dt. Posse: 01-02-1983;
-Deputado Federal (Constituinte), 1987-1991, BA, PMDB. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1971-P4335,,,,,"Registro atualizado em 11-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139211/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Feira de Santana (BA)|Bahia",http://arquivohistorico02.camara.leg.br/uploads/r/null/7/4/9/749e6b29a226726b7030e6c241c8c978c0bbcb153e4fb37c9846eec86eaf49b4/Francisco_Pinto.jpg,749e6b29a226726b7030e6c241c8c978c0bbcb153e4fb37c9846eec86eaf49b4
pt_BR,Pessoa,"Francisco Rossi",,," Francisco Rossi de Almeida",,"☆ 10-07-1940",,"Caçapava (SP) - local de nascimento
São Paulo - local de eleição para deputado federal",,"Profissões: Advogado e empresário na área de comunicação

Atuação política:
- Deputado Federal, 1979-1983, SP, ARENA. Dt. Posse: 01-02-1979;
- Deputado Federal (Constituinte), 1987-1991, SP, PTB. Dt. Posse: 01-02-1987;
- Deputado Federal, 2007-2011, SP, PMDB. Dt. Posse: 01-02-2007.",,,,BR-DFCD-1979-P4694,,,,,"Registro atualizado em 11-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139212/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Caçapava (SP)|São Paulo",http://arquivohistorico02.camara.leg.br/uploads/r/null/d/e/2/de2a8df0eb722f07c125c066b5e0fd685b7bc639f6d2a871dd12eed764df4fd2/Francisco_Rossi.jpg,de2a8df0eb722f07c125c066b5e0fd685b7bc639f6d2a871dd12eed764df4fd2
pt_BR,Pessoa,"Francisco Sales",,,"Francisco de Sales Duarte Azevedo",,"☆ 26-04-1952",,"Grossos (RN) - local de nascimento
Roraima - local de eleição para deputado federal",,"Profissão: Técnico agrícola

Atuação política:
- Deputado Federal, 1983-1987, RO, PDS. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, RO, PMDB. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1983-P4926,,,,,"Registro atualizado em 11-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139213/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Grossos (RN)|Roraima",http://arquivohistorico02.camara.leg.br/uploads/r/null/3/f/d/3fd2b6fa7de188ae6896ff9166d89dbe1e1eaa3e1b3d72590df694c86aa2e009/Francisco_Sales.jpg,3fd2b6fa7de188ae6896ff9166d89dbe1e1eaa3e1b3d72590df694c86aa2e009
pt_BR,Pessoa,"Furtado Leite",,," Jorge Furtado Leite",,"☆ 12-12-1914 † 20-04-1991",,"Santana do Cariri (CE) - local de nascimento
Ceará - local de eleição para deputado federal",,"Profissões: Agricultor, economista e comerciante

Atuação política:
- Deputado Federal, 1959-1963, CE, UDN. Dt. Posse: 02-02-1959;
- Deputado Federal, 1963-1967, CE, UDN. Dt. Posse: 02-02-1963;
- Deputado Federal, 1967-1971, CE, ARENA. Dt. Posse: 02-02-1967;
- Deputado Federal, 1971-1975, CE, ARENA. Dt. Posse: 02-02-1971;
- Deputado Federal, 1975-1979, CE, MDB. Dt. Posse: 01-02-1975;
- Deputado Federal, 1979-1983, CE, ARENA. Dt. Posse: 01-02-1979;
- Deputado Federal, 1983-1987, CE, PDS. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, CE, PFL. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1959-P3683,,,,,"Registro atualizado em 11-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139215/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Santana do Cariri (CE)|Ceará",http://arquivohistorico02.camara.leg.br/uploads/r/null/e/3/4/e3465deeb3d9c12e101b57e2028c01bfe0813c7882151f1e1e2dd474a581d8c6/Furtado_Leite.jpg,e3465deeb3d9c12e101b57e2028c01bfe0813c7882151f1e1e2dd474a581d8c6
pt_BR,Pessoa,"Gabriel Guerreiro",,,"Manoel Gabriel Siqueira Guerreiro",,"☆ 29-12-1939",,"Oriximiná (PA) - local de nascimento.
Pará - eleito Deputado Federal.",,"Profissões: Geólogo e Professor.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, PA, PMDB. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1987-P5211,,,,,"Registro atualizado em 26-10-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=106857&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Oriximiná (PA)|Pará",http://arquivohistorico02.camara.leg.br/uploads/r/null/5/3/d/53dda3a95352d4d1cc2db760ad2462ebb7a9decbb4ffb5795e71dbb372345a0e/Gabriel_Guerreiro.jpg,53dda3a95352d4d1cc2db760ad2462ebb7a9decbb4ffb5795e71dbb372345a0e
pt_BR,Pessoa,"Gandi Jamil",,,"Gandi Jamil Georges",,"☆ 03-03-1956",,"Ponta Porã (MS)  -  local de nascimento.
Mato Grosso do Sul - eleito Deputado Federal.",,"Profissões: Agropecuarista, Industrial e Comerciante.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, MS, PFL. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1987-P5212,,,,,"Registro atualizado em 27-10-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=106222&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Ponta Porã (MS)|Mato Grosso do Sul",http://arquivohistorico02.camara.leg.br/uploads/r/null/6/1/0/610de937e301fdeb35ca0d8de7adc3ec0aadab7be69d5ed1977fafce13f72a26/Gandi_Jamil.jpg,610de937e301fdeb35ca0d8de7adc3ec0aadab7be69d5ed1977fafce13f72a26
pt_BR,Pessoa,"Gastone Righi",,,"Gastone Righi Cuoghi",,"☆ 06-01-1936 † 17-04-2019",,"Santos (SP) - local de nascimento
São Paulo - local de eleição para deputado federal",,"Profissões: Advogado e professor

Atuação política:
- Deputado Federal, 1967-1968, SP, MDB. Dt. Posse: 01-02-1967;
- Deputado Federal, 1983-1987, SP, PTB. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, SP, PTB. Dt. Posse: 01-02-1987;
- Deputado Federal, 1991-1995, SP, PTB. Dt. Posse: 01-02-1991.",,,,BR-DFCD-1967-P4176,,,,,"Registro atualizado em 11-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/133964/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Santos (SP)|São Paulo",http://arquivohistorico02.camara.leg.br/uploads/r/null/b/f/7/bf73220c9e77461f6fb3bec3f5777dc31d35a21349a792b302fae3aac4192d69/Gastone_Righi.jpg,bf73220c9e77461f6fb3bec3f5777dc31d35a21349a792b302fae3aac4192d69
pt_BR,Pessoa,"Genebaldo Correia",,,"Genebaldo de Souza Correia",,"☆ 27-03-1941",,"Santo Amaro (BA) - local de nascimento
Bahia - local de eleição para deputado federal",,"Profissões: Economista, jornalista e professor

Atuação política:
- Deputado Federal, 1983-1987, BA, PMDB. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, BA, PMDB. Dt. Posse: 01-02-1987;
- Deputado Federal, 1991-1994, BA, PMDB. Dt. Posse: 01-02-1991.",,,,BR-DFCD-1983-P4928,,,,,"Registro atualizado em 11-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/133979/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Santo Amaro (BA)|Bahia",http://arquivohistorico02.camara.leg.br/uploads/r/null/d/9/c/d9c0eae60c38bf15dd17c0c5dbd7a7689109342596cf15009fbaf46ccf814d50/Genebaldo_Correia.jpg,d9c0eae60c38bf15dd17c0c5dbd7a7689109342596cf15009fbaf46ccf814d50
pt_BR,Pessoa,"Genésio Bernardino",,,"Genésio Bernardino de Souza",,"☆ 15-09-1926 † 16-09-2007",,"Mutum (MG) - local de nascimento.
Minas Gerais - eleito Deputado Federal.",,"Profissão: Médico.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, MG, PMDB. Dt. Posse: 01-02-1987;
 - Deputado Federal, 1991-1995, MG, PMDB. Dt. Posse: 01-02-1991;
 - Deputado Federal, 1995-1999, MG, PMDB. Dt. Posse: 01-02-1995;
 - Deputado Federal, 2002-2002, MG, PMDB. Dt. Posse: 05-03-2002.",,,,BR-DFCD-1987-P5214,,,,,"Registro atualizado em 27-10-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=97418&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Mutum (MG)|Minas Gerais",http://arquivohistorico02.camara.leg.br/uploads/r/null/f/9/7/f97bdcba19939c53040829da847c71276942c6039053b6db326d29ed41454ee7/Gen__sio_Bernadino.jpg,f97bdcba19939c53040829da847c71276942c6039053b6db326d29ed41454ee7
pt_BR,Pessoa,"Geovah Amarante",,,"Geovah José de Freitas Amarante",,"☆ 14-03-1936 † 07-02-2009",,"São Francisco do Sul (SC) - local de nascimento.
Santa Catarina - eleito Deputado Federal.",,"Profissões: Empresário e Administrador.

Atuação política:
 - Deputado Federal (Constituinte), 1987, SC, PMDB. Dt. Posse: 01-12-1987.",,,,BR-DFCD-1987-P5215,,,,,"Registro atualizado em 27-10-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=104179&tipo=0","Atualizado por Marta Lira (Segap/Coarq).",,,,"São Francisco do Sul (SC)|Santa Catarina",http://arquivohistorico02.camara.leg.br/uploads/r/null/0/1/7/017b09f97adade15df7f60469405e78d83e699fe94ff10defe83dfd3b2ae1672/Geovah_Amarante.jpg,017b09f97adade15df7f60469405e78d83e699fe94ff10defe83dfd3b2ae1672
pt_BR,Pessoa,"Geovani Borges",,,"Geovani Pinheiro Borges",,"☆ 16-05-1953",,"Mazagão (AP) - local de nascimento
Amapá - local de eleição para deputado federal",,"Profissão: Contador

Atuação política:
- Deputado Federal, 1983-1987, AP, PDS. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, AP, PFL. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1983-P4929,,,,,"Registro atualizado em 11-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139218/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Mazagão (AP)|Amapá",http://arquivohistorico02.camara.leg.br/uploads/r/null/b/7/7/b773ffed4e7855c371b1aea6ce13876243f3307f9d688fa52a3576667cf5e7dc/Geovani_Borges.jpg,b773ffed4e7855c371b1aea6ce13876243f3307f9d688fa52a3576667cf5e7dc
pt_BR,Pessoa,"Geraldo Alckmin Filho",,,"Geraldo José Rodrigues Alckmin Filho",,"☆ 07-11-1952",,"Pindamonhangaba (SP) - local de nascimento.
São Paulo - eleito Deputado Federal.",,"Profissão:Médico.

Atuação política:
 - Deputado Federal (Constituinte), 1987-1991, SP, PMDB. Dt. Posse: 01-02-1987;
 - Deputado Federal, 1991-1995, SP, PSDB. Dt. Posse: 01-02-1991.",,,,BR-DFCD-1987-P5216,,,,,"Registro atualizado em 27-10-2020.","- Biografia disponível no site da Câmara dos Deputados:
http://www2.camara.leg.br/deputados/pesquisa/layouts_deputados_biografia?pk=106714&tipo=0
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Marta Lira (Segap/Coarq).",,,,"Pindamonhangaba (SP)|São Paulo",http://arquivohistorico02.camara.leg.br/uploads/r/null/6/0/3/6033493aaf270a9c128ef1c5328f3aa67947b7a47e2579506bd4aeb9660f2949/Geraldo_Alckmin_Filho.jpg,6033493aaf270a9c128ef1c5328f3aa67947b7a47e2579506bd4aeb9660f2949
pt_BR,Pessoa,"Geraldo Bulhões",,,"Geraldo Bulhões Barros",,"☆ 19-02-1938",,"Santana do Ipanema (AL) - local de nascimento
Alagoas - local de eleição para deputado federal",,"Profissão: Advogado

Atuação política:
- Deputado Federal, 1971-1975, AL, ARENA. Dt. Posse: 01-02-1971;
- Deputado Federal, 1975-1979, AL, ARENA. Dt. Posse: 01-02-1975;
- Deputado Federal, 1979-1983, AL, ARENA. Dt. Posse: 01-02-1979;
- Deputado Federal, 1983-1987, AL, PDS. Dt. Posse: 01-02-1983;
- Deputado Federal (Constituinte), 1987-1991, AL, PMDB. Dt. Posse: 01-02-1987.",,,,BR-DFCD-1971-P4339,,,,,"Registro atualizado em 11-11-2020","- Biografia disponível no site da Câmara dos Deputados:
https://www.camara.leg.br/deputados/139219/biografia
- Assembléia Nacional Constituinte, 1987: repertório biográfico dos membros da Assembléia Nacional Constituinte de 1987. Brasília: Câmara dos Deputados, Coordenação de Publicações, 1987. 796p. Disponível em http://bd.camara.gov.br/bd/handle/bdcamara/22580","Atualizado por Sabrina Santana (Segap/Coarq)",,,,"Santana do Ipanema (AL)|Alagoas",http://arquivohistorico02.camara.leg.br/uploads/r/null/d/a/b/dab62daf696b338f687ab2a9a95c54daf6616ff9329c69d8907392e0c5b05009/Geraldo_Bulh__es.jpg,dab62daf696b338f687ab2a9a95c54daf6616ff9329c69d8907392e0c5b05009
